GEOID,district,total,white,black,latino,other,adjtotal,adjwhite,adjblack,adjlatino,adjother,cvap,cvap_margin_of_error
040136196021,2,1906,1343,50,376,137,1915.572,1348.273,50.80426,378.8512,137.6435,1258,131
040136197001,4,1367,1034,23,125,185,1373.246,1038.06,23.36996,125.9479,185.869,919,288
040136197002,4,933,625,43,198,67,937.9617,627.4538,43.69167,199.5014,67.31472,1209,505
040136197003,4,1104,674,81,276,73,1110.385,676.6462,82.3029,278.0929,73.34291,623,212
040136198001,4,1576,1116,32,135,293,1583.296,1120.382,32.51473,136.0237,294.3763,1177,333
040136198002,4,1598,683,53,173,689,1606.082,685.6815,53.85252,174.3119,692.2365,1029,708
040136198003,4,1600,1095,66,226,213,1608.075,1099.299,67.06163,227.7137,214.0005,893,230
040136199001,4,1124,960,10,64,90,1128.838,963.7689,10.16085,64.48531,90.42277,953,383
040136199002,4,1761,693,28,84,956,1769.299,695.7207,28.45039,84.63697,960.4907,572,193
040136199003,4,1707,1321,39,158,189,1714.9,1326.186,39.62733,159.1981,189.8878,1199,329
040136199004,4,1474,1133,18,111,212,1480.575,1137.448,18.28954,111.8417,212.9958,994,282
040137233041,23,1601,776,32,692,101,1610.283,779.0467,32.51473,697.2474,101.4744,907,255
040137233042,23,1215,496,17,671,31,1222.455,497.9473,17.27345,676.0882,31.14562,853,308
040137233043,23,1565,1394,63,64,44,1572.178,1399.473,64.01338,64.48531,44.20668,1503,357
040137233044,23,2058,889,36,1071,62,2070.482,892.4903,36.57907,1079.121,62.29124,1344,305
040137233051,23,1662,312,15,1205,130,1673.214,313.2249,15.24128,1214.138,130.6106,924,158
040137233052,23,824,98,17,382,327,829.0909,98.38475,17.27345,384.8967,328.5361,390,115
040137233061,23,4662,1669,518,2212,263,45.90347,453.7746,104.6567,-396.9877,-115.5402,5675,948
040137233071,23,2146,1527,129,329,161,2157.321,1532.995,131.075,331.4948,161.7563,1522,179
040137233091,23,1357,975,62,231,89,1363.995,978.8279,62.99729,232.7517,89.41806,1684,612
040137233092,23,992,677,47,222,46,997.3134,679.6579,47.75601,223.6834,46.21608,797,508
040137233093,23,686,427,33,172,54,689.7652,428.6765,33.53082,173.3043,54.25366,795,590
040137233101,23,2909,2060,187,419,243,2924.414,2068.088,190.0079,422.1773,244.1414,1878,298
040137233111,23,2408,1663,187,390,168,2421.284,1669.529,190.0079,392.9574,168.7892,1712,298
040137233112,23,3373,2220,194,797,162,3391.641,2228.716,197.1205,803.0436,162.761,1853,320
040138100001,12,3251,1701,301,501,748,3269.832,1707.678,305.8417,504.799,751.5137,2487,586
040138101001,12,1733,1220,57,189,267,1741.394,1224.79,57.91686,190.4332,268.2542,1016,271
040138101002,12,1603,1150,40,197,216,1610.667,1154.515,40.64341,198.4938,217.0146,1410,579
040138101003,12,1301,939,22,127,213,1307.004,942.6865,22.35388,127.963,214.0006,1206,241
040138101004,12,1715,1246,58,185,226,1723.289,1250.892,58.93295,186.4029,227.0616,1144,219
040138102001,12,2610,1269,219,437,685,2625.036,1273.982,222.5227,440.3137,688.2178,2260,742
040138102002,12,936,621,20,136,159,940.538,623.4381,20.3217,137.0313,159.7469,480,127
040138103001,12,1270,813,58,220,179,1276.634,816.1919,58.93295,221.6683,179.8408,1299,386
040138103002,12,2042,1056,106,342,538,2052.971,1060.146,107.705,344.5934,540.5272,1149,296
040138103003,12,1448,842,111,261,234,1456.17,845.3058,112.7855,262.9792,235.0992,1007,276
040138103004,12,1194,771,49,246,128,1200.282,774.027,49.78818,247.8654,128.6013,860,247
040138104001,12,895,558,54,126,157,899.7523,560.1908,54.8686,126.9555,157.7375,747,217
040138104002,12,1310,583,209,232,286,1318.753,585.2889,212.3618,233.7593,287.3434,688,202
040138104003,12,883,526,58,140,159,887.8065,528.0651,58.93294,141.0616,159.7469,719,229
040138104004,12,2325,1307,180,419,419,2338.172,1312.131,182.8954,422.1773,420.9682,1746,399
040138105001,12,1796,940,95,279,482,1805.598,943.6905,96.5281,281.1157,484.2642,1298,250
040138105002,12,1309,716,104,235,254,1316.459,718.8111,105.6729,236.782,255.1932,961,379
040138105003,12,2013,1189,123,294,407,2023.788,1193.668,124.9785,296.2294,408.9118,1078,236
040138106001,12,1599,1077,85,276,161,1607.445,1081.228,86.36726,278.0929,161.7563,1011,277
040138106002,12,1109,669,34,161,245,1114.545,671.6265,34.5469,162.2209,246.1509,832,206
040138106003,12,2120,1235,144,264,477,2131.408,1239.849,146.3163,266.0019,479.2407,1693,424
040138106004,12,1966,972,122,348,524,1976.879,975.8161,123.9624,350.6388,526.4615,1370,385
040138107001,12,1503,967,72,215,249,1510.755,970.7965,73.15814,216.6304,250.1697,1086,343
040138107002,12,2018,972,187,391,468,2029.987,975.8161,190.0079,393.9649,470.1984,1306,296
040138107003,12,1108,450,200,212,246,1115.747,451.7668,203.217,213.6076,247.1555,660,254
040138107004,12,1053,501,201,174,177,1060.351,502.967,204.2331,175.3194,177.8314,618,287
040138107005,12,1861,1056,117,479,209,1871.642,1060.146,118.882,482.6323,209.9817,1636,442
040138108001,13,2344,1163,142,406,633,2356.902,1167.566,144.2841,409.0787,635.9735,1611,269
040138108002,13,2021,1136,101,351,433,2031.78,1140.46,102.6246,353.6617,435.034,1408,264
040138109001,12,1323,758,71,276,218,1330.235,760.976,72.14206,278.0929,219.024,787,247
040138109002,12,1675,1052,89,319,215,1683.991,1056.13,90.4316,321.419,216.0099,1030,288
040138109003,12,1082,689,64,178,151,1087.794,691.705,65.02945,179.3498,151.7093,1235,436
040138109004,12,1672,1032,90,296,254,1680.937,1036.052,91.44767,298.2446,255.1931,1577,592
040138110001,12,716,484,13,116,103,719.4728,485.9002,13.20911,116.8796,103.4838,594,182
040138110002,12,2077,1368,93,418,198,2087.967,1373.371,94.49592,421.1697,198.9301,1628,213
040138111001,12,2148,1112,237,470,329,2161.288,1116.366,240.8122,473.564,330.5454,1824,491
040138111002,12,1525,785,114,415,211,1534.054,788.082,115.8337,418.147,211.9911,1082,249
040138112001,13,1593,678,170,502,243,1603.344,680.6619,172.7345,505.8067,244.1415,1085,214
040138112002,13,1918,919,256,350,393,1930.226,922.6081,260.1178,352.6541,394.8461,1510,301
040138113001,13,1612,880,141,377,214,1621.587,883.455,143.268,379.8588,215.0053,1202,229
040138113002,13,1414,820,52,274,268,1421.392,823.2193,52.83644,276.0777,269.2589,916,136
040138114001,13,902,624,36,163,79,906.6361,626.4499,36.57907,164.236,79.37109,547,156
040138114002,13,1520,933,94,239,254,1528.181,936.663,95.51201,240.8123,255.1932,1337,326
040138114003,13,1353,748,118,332,155,1361.08,750.9367,119.8981,334.5176,155.7281,1041,194
040138114004,13,1550,914,74,295,267,1558.27,917.5884,75.19031,297.237,268.2542,794,172
040138115001,13,2892,1639,188,456,609,2907.778,1645.435,191.024,459.4578,611.8607,1874,327
040138116001,13,2164,1298,121,396,349,2175.685,1303.096,122.9463,399.0029,350.6394,1661,235
040138116002,13,1461,760,60,515,126,1469.446,762.9839,60.96512,518.9053,126.5919,1095,376
040138116003,13,825,557,34,127,107,829.1994,559.1868,34.5469,127.963,107.5026,754,217
040138117001,13,1843,1026,137,383,297,1853.531,1030.028,139.2037,385.9043,298.3951,1417,291
040138117002,13,1376,685,73,516,102,1384.256,687.6894,74.17422,519.9128,102.4791,801,168
040138117003,13,1427,858,54,401,114,1434.814,861.3686,54.86861,404.0408,114.5355,1406,436
040138118001,13,1910,1023,101,159,627,1919.792,1027.016,102.6246,160.2057,629.9453,1184,170
040138119001,13,1711,975,141,278,317,1720.693,978.8279,143.268,280.1081,318.4891,1628,480
040138119002,13,1598,1004,87,232,275,1606.392,1007.942,88.39942,233.7593,276.2918,1510,552
040138119003,13,1031,684,44,127,176,1036.183,686.6855,44.70775,127.963,176.8267,503,233
040138119004,13,1498,806,122,289,281,1506.638,809.1644,123.9624,291.1915,282.32,735,256
040138120001,13,1621,768,215,389,249,1631.593,771.0152,218.4583,391.9498,250.1697,1296,275
040138120002,13,1150,607,129,191,223,1156.954,609.3831,131.075,192.4483,224.0475,925,441
040138120003,13,2168,661,67,1171,269,2181.816,663.5951,68.07772,1179.88,270.2636,916,207
040138121001,13,2908,1586,274,634,414,2925.387,1592.227,278.4074,638.8076,415.9447,1638,395
040138121002,13,1746,843,219,366,318,1757.101,846.3097,222.5227,368.7754,319.4938,1557,709
040138121003,13,2452,1233,298,453,468,2467.268,1237.841,302.7934,456.4351,470.1984,1718,460
040138122001,13,2514,1077,154,319,964,2527.653,1081.228,156.4771,321.419,968.5283,1855,448
040138122002,13,1210,516,138,198,358,1217.429,518.0259,140.2198,199.5014,359.6817,772,333
040138122003,13,1572,831,94,363,284,1580.861,834.2625,95.51202,365.7526,285.334,947,320
040138122004,13,1274,829,63,182,200,1280.588,832.2547,64.01336,183.3801,200.9395,740,319
040138122005,13,1130,695,32,218,185,1135.765,697.7286,32.51473,219.6531,185.869,512,181
040138123001,13,1382,744,117,213,308,1389.865,746.921,118.882,214.6152,309.4468,899,248
040138123002,13,2192,1142,184,310,556,2204.406,1146.484,186.9597,312.3507,558.6118,1326,300
040138123003,13,1387,895,85,191,216,1394.344,898.5138,86.36724,192.4484,217.0146,1097,373
040138124001,13,1094,460,150,261,223,1101.246,461.806,152.4127,262.9792,224.0475,577,244
040138124002,13,1704,1034,93,240,337,1712.959,1038.06,94.49592,241.8199,338.583,876,259
040138124003,13,841,213,42,121,465,845.6137,213.8362,42.67558,121.9176,467.1843,309,182
040138124004,13,1971,1197,134,345,295,1981.857,1201.699,136.1554,347.6161,296.3857,1666,599
040138124005,13,16,0,3,7,6,16.12952,0,3.048256,7.053081,6.028184,0,13
040138124006,13,2283,1285,316,300,382,2297.197,1290.045,321.083,302.2749,383.7944,1090,514
040138125001,13,2232,1279,135,303,515,2243.91,1284.021,137.1715,305.2976,517.4192,1481,345
040138126001,13,2839,1753,184,350,552,2854.089,1759.882,186.9597,352.654,554.593,1765,318
040138126002,13,1101,823,17,125,136,1106.091,826.2311,17.27345,125.9479,136.6388,1400,537
040138126003,13,2456,1446,220,423,367,2470.147,1451.677,223.5388,426.2075,368.724,1565,353
040138127001,13,1263,765,74,202,222,1269.768,768.0035,75.1903,203.5318,223.0428,845,363
040138127002,13,2128,1028,156,264,680,2139.742,1032.036,158.5093,266.0019,683.1942,1374,390
040138127003,13,1677,962,105,217,393,1685.957,965.7769,106.689,218.6455,394.8461,1134,229
040138127004,13,1705,1011,109,188,397,1714.013,1014.969,110.7533,189.4256,398.8649,1275,402
040138128011,13,1574,828,76,193,477,1582.177,831.2508,77.22248,194.4635,479.2407,924,321
040138128012,13,1729,993,67,220,449,1737.754,996.8986,68.07772,221.6683,451.1091,866,254
040138128021,13,1735,818,137,257,523,1744.821,821.2115,139.2037,258.9488,525.4567,925,321
040138128022,13,2335,1248,124,275,688,2347.211,1252.9,125.9946,277.0853,691.2319,1338,279
040138128023,13,1942,1057,103,229,553,1952.141,1061.15,104.6568,230.7365,555.5977,1155,233
040138129001,13,1663,867,76,150,570,1671.441,870.404,77.22247,151.1375,572.6775,938,211
040138129002,13,1700,1031,54,189,426,1708.351,1035.048,54.8686,190.4332,428.0011,1200,211
040138130001,13,2432,1931,58,200,243,2443.172,1938.581,58.93294,201.5166,244.1415,1918,248
040138130002,13,1108,563,18,75,452,1113.192,565.2104,18.28954,75.56872,454.1232,528,147
040138130003,13,1661,839,43,159,620,1669.104,842.2939,43.69167,160.2057,622.9124,1012,412
040138130004,13,876,523,38,78,237,880.3693,525.0534,38.61124,78.59147,238.1133,374,149
040138131001,13,1784,1003,65,238,478,1793.033,1006.938,66.04554,239.8048,480.2453,1001,150
040138131002,13,1924,981,72,190,681,1933.649,984.8515,73.15814,191.4408,684.199,1299,272
040138132001,13,2346,1290,92,271,693,2357.855,1295.065,93.47985,273.055,696.2553,1315,225
040138132002,13,2506,1484,136,355,531,2519.2,1489.826,138.1876,357.692,533.4943,1638,274
040138133001,13,2650,1702,115,327,506,2663.388,1708.682,116.8498,329.4796,508.3769,1726,316
040138133002,13,2355,1412,92,248,603,2366.737,1417.544,93.47984,249.8806,605.8325,1259,230
040138133003,13,1708,1093,81,205,329,1716.694,1097.291,82.30291,206.5545,330.5454,945,179
040138134001,13,954,596,65,152,141,959.2005,598.3399,66.04554,153.1526,141.6623,651,164
040138134002,13,601,288,90,130,93,605.001,289.1307,91.44768,130.9858,93.43686,51,51
040138134003,13,1603,975,99,280,249,1611.713,978.8279,100.5924,282.1233,250.1697,1020,309
040138134004,13,1667,1004,110,212,341,1675.921,1007.942,111.7694,213.6076,342.6018,921,275
040138135001,13,1309,856,63,189,201,1315.751,859.3607,64.01337,190.4332,201.9442,883,146
040138135002,13,1351,838,74,204,235,1358.131,841.2901,75.19031,205.5469,236.1039,858,286
040138135003,13,1245,728,45,130,342,1251.174,730.8582,45.72384,130.9858,343.6065,715,208
040138136001,13,2038,1320,104,279,335,2048.545,1325.182,105.6729,281.1156,336.5736,1602,312
040138136002,14,1244,871,33,146,194,1249.969,874.4196,33.53082,147.1071,194.9113,606,145
040138136003,13,1504,1019,52,171,262,1511.364,1023.001,52.83643,172.2967,263.2307,868,304
040138137001,13,1101,1030,12,29,30,1105.598,1034.044,12.19302,29.21991,30.14092,1042,171
040138137002,13,1409,1316,23,35,35,1414.966,1321.167,23.36996,35.26541,35.16441,1339,220
040138138001,13,991,914,28,33,16,995.3643,917.5885,28.45039,33.25024,16.07516,994,212
040138138002,13,1157,1073,11,15,58,1161.776,1077.213,11.17694,15.11375,58.27245,969,146
040138138003,13,765,713,8,24,20,768.2039,715.7993,8.128682,24.18199,20.09395,668,123
040138139001,13,2312,1539,122,386,265,2324.176,1545.042,123.9624,388.927,266.2448,1517,311
040138139002,13,2142,1378,143,413,208,2153.819,1383.41,145.3002,416.1318,208.9771,1714,361
040138139003,13,1650,966,142,332,210,1659.581,969.7927,144.2841,334.5176,210.9864,989,210
040138140001,13,1286,1030,39,125,92,1292.051,1034.044,39.62733,125.9479,92.43215,1160,221
040138140002,13,872,778,21,38,35,875.8449,781.0546,21.33779,38.28815,35.16441,845,265
040138140003,13,578,526,7,15,30,580.4324,528.065,7.112596,15.11374,30.14092,422,81
040138141001,14,2846,1769,264,524,289,2862.523,1775.945,268.2465,527.9735,290.3575,1509,248
040138141002,14,1867,1154,146,374,193,1877.622,1158.531,148.3485,376.836,193.9066,950,162
040138141003,14,1447,967,108,243,129,1454.982,970.7965,109.7372,244.8427,129.606,1123,360
040138142001,13,1528,1036,91,185,216,1535.949,1040.067,92.46376,186.4028,217.0146,1237,352
040138142002,13,1175,762,52,157,204,1180.977,764.9917,52.83643,158.1905,204.9583,980,189
040138143001,13,1952,1268,107,369,208,1962.475,1272.978,108.7211,371.7981,208.977,1188,277
040138143002,13,1470,966,46,263,195,1477.443,969.7925,46.73992,264.9943,195.916,773,198
040138143003,13,1173,720,31,250,172,1179.029,722.8268,31.49864,251.8958,172.8079,875,184
040138144001,14,2553,1756,99,450,248,2566.064,1762.894,100.5924,453.4124,249.165,1536,329
040138144002,14,2980,1876,174,585,345,2996.221,1883.365,176.7988,589.4361,346.6206,2131,294
040138145001,14,1302,807,90,287,118,1309.347,810.1684,91.44767,289.1763,118.5543,1148,321
040138145002,14,996,656,43,188,109,1001.205,658.5754,43.69166,189.4256,109.512,693,219
040138145003,14,1800,1261,73,309,157,1809.206,1265.951,74.17423,311.3432,157.7375,1073,318
040138145004,14,1134,803,40,190,101,1139.711,806.1526,40.64341,191.4408,101.4744,808,221
040138146001,14,1817,1173,87,400,157,1826.775,1177.605,88.39941,403.0332,157.7375,1526,449
040138146002,14,2263,1361,196,486,220,2276.215,1366.343,199.1528,489.6853,221.0334,1561,396
040138146003,14,1675,1073,101,363,138,1684.238,1077.213,102.6246,365.7526,138.6482,1333,361
040138147001,14,1746,1419,62,178,87,1754.327,1424.571,62.99729,179.3498,87.40867,1422,350
040138147002,14,2830,1850,122,543,315,2844.823,1857.263,123.9624,547.1176,316.4797,1549,308
040138148011,14,2237,1408,177,377,275,2249.526,1413.528,179.8471,379.8588,276.2918,1788,897
040138148012,14,1392,879,102,225,186,1399.672,882.451,103.6407,226.7062,186.8737,847,424
040138148021,14,2650,1572,285,516,277,2665.97,1578.172,289.5843,519.9128,278.3012,1764,491
040138148022,14,1273,722,143,267,141,1280.822,724.8347,145.3002,269.0247,141.6623,1018,385
040138148023,14,2124,1214,261,403,246,2137.176,1218.766,265.1982,406.0559,247.1556,1152,333
040138149001,13,2103,1357,99,411,236,2114.145,1362.328,100.5924,414.1166,237.1086,1433,316
040138149002,13,1040,833,25,127,55,1044.894,836.2704,25.40213,127.963,55.25835,698,200
040138150001,14,1489,1100,37,186,166,1496.104,1104.319,37.59515,187.4104,166.7798,825,235
040138150002,14,1676,1241,41,255,139,1684.118,1245.872,41.6595,256.9337,139.6529,1453,244
040138150003,14,1071,770,26,173,102,1076.232,773.0231,26.41822,174.3119,102.4791,548,233
040138151001,14,2659,1557,199,481,422,2673.944,1563.113,202.201,484.6474,423.9823,1712,233
040138151002,14,1160,771,38,244,107,1165.991,774.0271,38.61124,245.8502,107.5026,578,204
040138151003,14,1687,1147,36,355,149,1695.474,1151.503,36.57907,357.6919,149.6999,818,216
040138152011,14,2262,1431,176,396,259,2274.669,1436.618,178.831,399.0029,260.2166,1358,331
040138152012,14,3289,1947,230,685,427,3307.544,1954.644,233.6996,690.1944,429.0058,2054,475
040138152021,14,1708,1032,141,283,252,1717.65,1036.052,143.268,285.146,253.1838,1137,299
040138152022,14,1633,948,132,333,220,1642.404,951.7219,134.1233,335.5251,221.0334,675,175
040138152031,14,1467,951,98,213,205,1474.888,954.7337,99.57636,214.6152,205.963,689,206
040138152032,14,2311,1513,199,316,283,2323.867,1518.94,202.201,318.3962,284.3294,1771,411
040138153001,14,1602,1158,60,191,193,1609.866,1162.546,60.96511,192.4484,193.9066,771,207
040138153002,14,2429,1719,99,247,364,2440.924,1725.749,100.5924,248.873,365.7098,1587,299
040138154011,14,1160,881,63,141,75,1165.894,884.4589,64.01337,142.0692,75.3523,484,256
040138154012,14,1242,980,27,79,156,1247.614,983.8476,27.4343,79.59906,156.7328,777,253
040138154013,14,1447,1068,40,182,157,1453.954,1072.193,40.64341,183.3801,157.7375,816,202
040138154021,14,1670,910,135,371,254,1679.751,913.5727,137.1715,373.8133,255.1931,1095,271
040138154022,14,2863,1686,193,520,464,2878.846,1692.62,196.1044,523.9431,466.1796,2758,800
040138154023,14,1979,1258,83,218,420,1988.9,1262.939,84.33508,219.6531,421.9729,1332,349
040138155011,14,2375,1395,152,446,382,2388.098,1400.477,154.445,449.382,383.7944,1642,484
040138155012,14,2127,1503,97,259,268,2137.684,1508.901,98.56028,260.964,269.2589,1701,418
040138155021,14,1371,852,110,248,161,1378.751,855.3449,111.7694,249.8806,161.7563,1145,276
040138155022,14,1269,787,118,233,131,1276.37,790.0898,119.8981,234.7668,131.6154,807,406
040138156011,14,1246,848,60,171,167,1252.376,851.3293,60.96512,172.2967,167.7845,751,103
040138156021,14,1555,859,134,364,198,1564.218,862.3726,136.1554,366.7602,198.9301,854,218
040138156022,14,1845,1318,59,266,202,1854.09,1323.175,59.94903,268.0171,202.9489,1060,395
040138156023,14,1273,876,50,213,134,1279.488,879.4392,50.80426,214.6152,134.6294,1199,316
040138156024,14,1063,664,98,186,115,1069.134,666.6069,99.57636,187.4104,115.5402,437,270
040138157001,14,2920,1905,171,544,300,2935.764,1912.479,173.7506,548.1252,301.4092,1981,613
040138157002,14,2724,1735,142,567,280,2738.711,1741.812,144.2841,571.2996,281.3153,1763,251
040138158001,14,2137,1488,149,322,178,2148.517,1493.842,151.3967,324.4417,178.8361,1560,343
040138158002,14,1855,1301,61,325,168,1864.343,1306.108,61.9812,327.4645,168.7892,1278,506
040138158003,14,2473,1584,160,449,280,2486.513,1590.219,162.5736,452.4048,281.3153,1576,382
040138159011,13,1412,850,78,148,336,1419.292,853.3371,79.25465,149.1223,337.5783,611,170
